canonical_name,status,file_name,source,source_title,source_page_url,image_url,match_method,sha256,width,height,notes
RG 1/144 JUSTICE GUNDAM,downloaded,RG 1_144 JUSTICE GUNDAM__a01e61300e.jpg,dalong,Justice Gundam,https://www.dalong.net/reviews/rg/rg09/rg09_p_e.htm,https://www.dalong.net/reviews/rg/rg09/p/rg09.jpg,exact,b84ac665c496814ffa56786f89457e5ff630a2c3a6db26373a7ae766d14944f7,294,182,
HG 1/144 AMX-107 BAWOO (MASS PRODUCTION),downloaded,HG 1_144 AMX-107 BAWOO (MASS PRODUCTION)__f37e377683.jpg,gunpla_gallery,AMX-107 'Bawoo' (Mass Production),https://gunplagallery.com/kits/46499-hg-amx-107-bawoo-mass-production-,https://s3.amazonaws.com/gunplagallery/catalog/46499_original_Hguc-amx-107-mp.jpg,exact,eb155fd9c4dcf04d52e2fab3577208ea2e718c6a0add3af40c9dc5770846ee5e,1024,647,
MG 1/100 CALAMITY GUNDAM (FULL MECHANICS),downloaded,MG 1_100 CALAMITY GUNDAM (FULL MECHANICS)__cc490f4fde.jpg,bandai_manual,CALAMITY GUNDAM (FULL MECHANICS),https://manual.bandai-hobby.net/menus/detail/1095,https://bandai-hobby.net/images/196_4380_s_3il9c86m0z7g9tbgqfoiesw5e415.jpg,official_exact,a7d6042b13d49f972d160b355b3829d49971d4c00eee788a97dba961ef099d02,1200,1200,
RG 1/144 MOBILE SUIT GUNDAM LAST SHOOTING ZEONG EFFECT SET,downloaded,RG 1_144 MOBILE SUIT GUNDAM LAST SHOOTING ZEONG EFFECT SET__279481c307.jpg,gunpla_hangar,Mobile Suit Gundam Last Shooting Zeong Effect Set,https://gunplahangar.com/kits/rg-mobile-suit-gundam-last-shooting-zeong-effect-set,https://gunplahangar.com/img/kits/rg-mobile-suit-gundam-last-shooting-zeong-effect-set/box-art-800.jpg,exact,c852347dca64b5554a61a45ead54cb5b7230a23010aea76eadb7a6919b4afe06,800,634,
HG 1/144 AQUA-HAMBRABI II (A.O.Z RE-BOOT Ver.),not_found,,,,,,,,,,bandai_manual: AQUA-HAMBRABI II (A.O.Z RE-BOOT Ver.) | dalong: Aqua-Hambrabi Ⅱ (A.O.Z Re-boot Ver.) | dalong: Aqua-Hambrabi Ⅱ (A.O.Z Re-boot Ver.)
MG 1/100 CHAR'S GELGOOG ver.2.0,downloaded,MG 1_100 CHAR'S GELGOOG ver.2.0__611323f151.jpg,gunpla_hobby,CHAR'S GELGOOG ver.2.0,https://gunpla-hobby.com/gunpla/mg-1-100-mg-1-100-ver-2-0-f45ea4,https://thumbnail.image.rakuten.co.jp/@0_mall/mediaworldkaitoriworld/cabinet/6317/4/cg63174117.jpg,official_title_release_month,4503fba196685bbfbcbd36d10b7ffef4586096d4960310d893df8aa2bf56c05e,1000,1000,
RG 1/144 MS-06R-1A BLACK TRI-STARS ZAKU II,not_found,,,,,,,,,,bandai_manual: MS-06R-1A BLACK TRI-STARS ZAKU II | bandai_manual: MS-06R-1A UMA LIGHTNING’S ZAKU II | bandai_manual: MS-06R-1A SHIN MATSUNAGA’S ZAKU II
HG 1/144 AQUA-HAMBRABI II TITANS (A.O.Z RE-BOOT Ver.),not_found,,,,,,,,,,bandai_manual: AQUA-HAMBRABI II TITANS (A.O.Z RE-BOOT Ver.) | gunpla_hobby: AQUA-HAMBRABI II TITANS (A.O.Z RE-BOOT Ver.) | bandai_manual: AQUA-HAMBRABI II (A.O.Z RE-BOOT Ver.)
MG 1/100 CHAR'S RICK DOM,downloaded,MG 1_100 CHAR'S RICK DOM__cdbba94017.jpg,dalong,Char's Rick-Dom,https://www.dalong.net/reviews/mg/m58/m58_p_e.htm,https://www.dalong.net/reviews/mg/m58/p/m58.jpg,exact,419d110b0172232f45b51985d7bbf19acbfef7af6bc4d5a8c25457a490e8a8e2,229,290,
RG 1/144 MS-06R-1A SHIN MATSUNAGA’S ZAKU II,not_found,,,,,,,,,,bandai_manual: MS-06R-1A SHIN MATSUNAGA’S ZAKU II | bandai_manual: MS-06R-1A UMA LIGHTNING’S ZAKU II | gunpla_hangar: MS-06R-1A Zaku II High Mobility Type (Shin Matsunaga Custom)
HG 1/144 ARCHE GUNDAM,downloaded,HG 1_144 ARCHE GUNDAM__7c82e05fba.jpg,dalong,Arche Gundam,https://www.dalong.net/reviews/00/0h43/0h43_p_e.htm,https://www.dalong.net/reviews/00/0h43/p/0h43.jpg,exact,05b05c03f2133b76dbdf22f918076e02638ebf1b0fa421048a5f1d974ae7916d,291,177,
MG 1/100 CORE BOOSTER Ver.Ka,downloaded,MG 1_100 CORE BOOSTER Ver.Ka__9e3f0fcc45.jpg,dalong,Core Booster Ver.Ka,https://www.dalong.net/reviews/mg/m134/m134_p_e.htm,https://www.dalong.net/reviews/mg/m134/p/m134.jpg,exact,484c6b34b76d24149def358ca907457432041ebe4bef3882343c17ec732e5c84,291,186,
RG 1/144 MS-06R-2 GABBY HAZARD’S ZAKUII,not_found,,,,,,,,,,bandai_manual: MS-06R-2 GABBY HAZARD’S ZAKUII | bandai_manual: MS-06R-2 ROBERT GILLIAM’S ZAKUII | gunpla_hobby: MS-06R-2 ROBERT GILLIAM’S ZAKUII
HG 1/144 ARIOS GUNDAM,downloaded,HG 1_144 ARIOS GUNDAM__969377a527.jpg,gunpla_gallery,GN-007 Arios Gundam,https://gunplagallery.com/kits/228-hg-gn-007-arios-gundam,https://s3.amazonaws.com/gunplagallery/catalog/228_original_Hg00-kyrios.jpg,source_model_code_cross_source,3ec1069e764e0f7b44a131bef427d9460de31836c31aa3a85f84241e6c1c99fa,1024,629,
MG 1/100 CROSSBONE FULL CLOTH,downloaded,MG 1_100 CROSSBONE FULL CLOTH__98e5233292.jpg,bandai_manual,CROSSBONE FULL CLOTH,https://manual.bandai-hobby.net/menus/detail/546,https://bandai-hobby.net/images/157_714_s_r8d3xjaqvexl5z882p1ex95zot8v.jpg,official_exact,b22f1daa2f68b79eeca78c5055b41ef2301e6f2909a330c1dfd49e8c007634d4,1200,1200,
RG 1/144 MS-06R-2 JOHNNY RIDDEN'S ZAKU II,downloaded,RG 1_144 MS-06R-2 JOHNNY RIDDEN'S ZAKU II__36deaf1ec2.jpg,gunpla_gallery,MS-06R-2 Johnny Ridden's Zaku II,https://gunplagallery.com/kits/1908-rg-ms-06r-2-johnny-ridden-s-zaku-ii,https://s3.amazonaws.com/gunplagallery/catalog/1908_original_RG_Johnny_Ridden's_Zaku_II.jpg,exact,da01ad3e65b05e2766b25c26474ad5c12d5615ff340919b0bffbc2c22902e2dd,1200,736,
HG 1/144 ARIOS GUNDAM (TRANS-AM MODE),downloaded,HG 1_144 ARIOS GUNDAM (TRANS-AM MODE)__326df1c0c5.jpg,dalong,Arios Gundam ~ Trans AM mode,https://www.dalong.net/reviews/00/0h57/0h57_p_e.htm,https://www.dalong.net/reviews/00/0h57/p/0h57.jpg,exact,e51aa5da04f8eb3175682ca6d278b59e5c6b2da30ec600124cba69dd2b70b225,290,174,
MG 1/100 CROSSBONE GUNDAM X-0 Ver.Ka,not_found,,,,,,,,,,bandai_manual: CROSSBONE GUNDAM X-0 Ver.Ka | bandai_manual: CROSSBONE GUNDAM X-1 ver.Ka | gunpla_hobby: CROSSBONE GUNDAM X-1 ver.Ka
RG 1/144 MS-06R-2 ROBERT GILLIAM’S ZAKUII,downloaded,RG 1_144 MS-06R-2 ROBERT GILLIAM’S ZAKUII__ab8c4cab64.jpg,gunpla_hobby,MS-06R-2 ROBERT GILLIAM’S ZAKUII,https://gunpla-hobby.com/gunpla/rg-1-144-1-144-ms-06r-2-bb8227,https://tshop.r10s.jp/otakarakan/cabinet/03553910/03553914/toy2130-1.jpg,official_title_release_month,45097e7a7c864606e01e5d2fa3646620d098ff7c08dd853141710f91f0b1c7ee,960,647,
HG 1/144 ARIOS GUNDAM GNHW/M,downloaded,HG 1_144 ARIOS GUNDAM GNHW_M__9d69c86d47.jpg,dalong,Arios Gundam GNHW/M,https://www.dalong.net/reviews/00/0h50/0h50_p_e.htm,https://www.dalong.net/reviews/00/0h50/p/0h50.jpg,exact,9e7aa17e2554becaeed48922616b77e0f5f81ca562d2c4cf6610859c1949211b,290,178,
MG 1/100 CROSSBONE GUNDAM X-1 ver.Ka,downloaded,MG 1_100 CROSSBONE GUNDAM X-1 ver.Ka__8f636fe9b2.jpg,dalong,Crossbone Gundam X1 Ver.Ka,https://www.dalong.net/reviews/mg/m93/m93_p_e.htm,https://www.dalong.net/reviews/mg/m93/p/m93.jpg,exact,d14bbd01f716c293cebe93248a841902a08f232257baffd28eff1f026c8b6337,187,289,
RG 1/144 MS-06S ZAKUII [HATSUNE MIKU Ver.],not_found,,,,,,,,,,bandai_manual: MS-06S ZAKUII [HATSUNE MIKU Ver.] | gunpla_hobby: MS-06S ZAKUII [HATSUNE MIKU Ver.] | bandai_manual: MS-06S ZAKUII
HG 1/144 ASSHIMAR,downloaded,HG 1_144 ASSHIMAR__3c8ab3b8aa.jpg,dalong,Asshimar,https://www.dalong.net/reviews/hg/h54/h54_p_e.htm,https://www.dalong.net/reviews/hg/h54/p/h54.jpg,exact,ca2f303ed4be366b6a21f23324a4fb5525f1463e14b9cb02a7a8a00f348d25cc,289,176,
MG 1/100 CROSSBONE GUNDAM X1(PATCHWORK) Ver.Ka,not_found,,,,,,,,,,bandai_manual: CROSSBONE GUNDAM X1(PATCHWORK) Ver.Ka | dalong: Crossbone Gundam X1 (Patchwork) Ver.Ka | dalong: Crossbone Gundam X1 Ver.Ka
RG 1/144 MSN-04FF SAZABI[CLEAR COLOR],not_found,,,,,,,,,,bandai_manual: MSN-04FF SAZABI[CLEAR COLOR] | bandai_manual: MSN-04FF SAZABI | gunpla_hobby: MSN-04FF SAZABI
HG 1/144 ATLAS GUNDAM [GUNDAM THUNDERBOLT Ver.],downloaded,HG 1_144 ATLAS GUNDAM [GUNDAM THUNDERBOLT Ver.]__d0f9e57c94.jpg,gunpla_gallery,RX-78AL Atlas Gundam (GUNDAM THUNDERBOLT Ver.),https://gunplagallery.com/kits/46876-hg-rx-78al-atlas-gundam-gundam-thunderbolt-ver-,https://s3.amazonaws.com/gunplagallery/catalog/46876_original_Hg-atlas-gundam_(1).jpg,source_model_code_release_month,3f851326a9de42ded92f96845273dba2d4fa30d2f5e168ab5d1d0bfa21152792,1200,757,
MG 1/100 CROSSBONE GUNDAM X2 CUSTOM Ver.Ka,not_found,,,,,,,,,,bandai_manual: CROSSBONE GUNDAM X2 CUSTOM Ver.Ka | dalong: Crossbone Gundam X2 Custom Ver.Ka | bandai_manual: CROSSBONE GUNDAM X2 Ver.Ka
RG 1/144 MSN-06S SINANJU,downloaded,RG 1_144 MSN-06S SINANJU__1018fbd36f.jpg,gunpla_gallery,MSN-06S Sinanju,https://gunplagallery.com/kits/1904-rg-msn-06s-sinanju,https://s3.amazonaws.com/gunplagallery/catalog/1904_original_RG_Sinanju.jpg,exact,e63ed24cdb4e95ea9e6759444e8dc8a3a9ed4faf3d2f2dd91183d97a26b657ed,640,412,
HG 1/144 ATLAS GUNDAM(GUNDAM THUNDERBOLT BANDIT FLOWER Ver.),not_found,,,,,,,,,,bandai_manual: ATLAS GUNDAM(GUNDAM THUNDERBOLT BANDIT FLOWER Ver.) | dalong: Atlas Gundam (Gundam Thunderbolt Bandit Flower Ver.) | gunpla_hobby: ATLAS GUNDAM(GUNDAM THUNDERBOLT BANDIT FLOWER Ver.)
MG 1/100 CROSSBONE GUNDAM X2 Ver.Ka,not_found,,,,,,,,,,bandai_manual: CROSSBONE GUNDAM X2 Ver.Ka | dalong: Crossbone Gundam X2 Ver.Ka | bandai_manual: CROSSBONE GUNDAM X2 CUSTOM Ver.Ka
RG 1/144 OO GUNDAM SEVEN SWORD,downloaded,RG 1_144 OO GUNDAM SEVEN SWORD__208cfd9a3c.webp,gunpla_wiki,RG GN-0000/7S 00 Gundam Seven Sword,https://gunpla.fandom.com/wiki/RG_GN-0000/7S_00_Gundam_Seven_Sword,https://static.wikia.nocookie.net/gunplabuilders/images/2/2b/RG_00_7S_Box_Art.jpg/revision/latest?cb=20180611202516,source_model_code_cross_source,f6e8e79de2c5193342efaa1513d061531866c6a9f1f93252792eae5ea38571a6,676,399,
HG 1/144 BALL TWIN SET,downloaded,HG 1_144 BALL TWIN SET__8ad9d9cb3f.jpg,dalong,Ball Twin Set,https://www.dalong.net/reviews/hg/h114/h114_p_e.htm,https://www.dalong.net/reviews/hg/h114/p/h114.jpg,exact,659d869113b1cd490fde54011ced55ed915c15caaba2c9790aba0ebd0dce91da,290,181,
MG 1/100 CROSSBONE GUNDAM X3 Ver.Ka,not_found,,,,,,,,,,bandai_manual: CROSSBONE GUNDAM X3 Ver.Ka | dalong: Crossbone Gundam X3 Ver.Ka | bandai_manual: CROSSBONE GUNDAM X2 Ver.Ka
RG 1/144 OO QAN[T] FULL SABER,downloaded,RG 1_144 OO QAN[T] FULL SABER__553d71052e.jpg,gunpla_hobby,OO QAN[T] FULL SABER,https://gunpla-hobby.com/gunpla/rg-1-144-1-144-e29cfe,https://thumbnail.image.rakuten.co.jp/@0_mall/regolith-market/cabinet/71_001/1240053239455_1.jpg,official_title_release_month,46bd5aea697dc57a5ca1af841b0c173ebd0ee6d1e9a492f0eecfedf509852fea,500,500,
HG 1/144 BALLDEN ARM ARMS,downloaded,HG 1_144 BALLDEN ARM ARMS__a9d4f4c169.jpg,dalong,Ballden Arm Arms,https://www.dalong.net/reviews/bf/bc22/bc22_p_e.htm,https://www.dalong.net/reviews/bf/bc22/p/bc22.jpg,exact,21ba9e976aacd6d1c39245d16f854638ec6a60a9c58e3e3631adf8141e6e6db6,238,300,
MG 1/100 DEATHSCYTHE HELL EW VER.,downloaded,MG 1_100 DEATHSCYTHE HELL EW VER__ecd8d4b459.jpg,bandai_manual,DEATHSCYTHE HELL EW VER.,https://manual.bandai-hobby.net/menus/detail/579,https://bandai-hobby.net/images/190_2715_s_8hj8jalilnlqqqcz3gj2pul1vjl6.jpg,official_exact,2e91667a5ccac22318b088c9cacbc69e513114493451e5b67c2dc91df4e314b3,1200,1200,
RG 1/144 PERFECT STRIKE GUNDAM,downloaded,RG 1_144 PERFECT STRIKE GUNDAM__379f60f151.webp,gunpla_wiki,RG GAT-X105+AQM/E-YM1 Perfect Strike Gundam,https://gunpla.fandom.com/wiki/RG_GAT-X105%2BAQM/E-YM1_Perfect_Strike_Gundam,https://static.wikia.nocookie.net/gunplabuilders/images/f/f5/RG-Perfect-Strike-Gundam-box.jpg/revision/latest?cb=20190922172147,source_model_code_cross_source,26b336d323c90559f3332e416084690c5eb0b1e30fa623911445b1c059036a43,800,517,
HG 1/144 BAQTO,downloaded,HG 1_144 BAQTO__b2aa6604da.jpg,dalong,Baqto,https://www.dalong.net/reviews/age/agh08/agh08_p_e.htm,https://www.dalong.net/reviews/age/agh08/p/agh08.jpg,exact,cb4d489595d6993e70a1ce7700a7430f25869139ff7107bf274c27cf9b7aa9b5,300,190,
MG 1/100 DEBORAH’S ADVANCED GN-X,downloaded,MG 1_100 DEBORAH’S ADVANCED GN-X__03d6d787d3.webp,gunpla_wiki,MG GNX-604T Deborah's Advanced GN-X,https://gunpla.fandom.com/wiki/MG_GNX-604T_Deborah%27s_Advanced_GN-X,https://static.wikia.nocookie.net/gunplabuilders/images/3/30/MG-Advanced-GN-X-%28Deborah%29-box.jpg/revision/latest?cb=20250522110358,source_model_code_cross_source,2a4b4e498df33f36133fbb94c4dfe6d5c57324bb742dfdc465f888f96599a5f7,500,401,
RG 1/144 RX-78 GP01,downloaded,RG 1_144 RX-78 GP01__e570020f5e.jpg,gunpla_hobby,RX-78 GP01,https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-rx-78gp01-1-2a5086,https://thumbnail.image.rakuten.co.jp/@0_mall/omatsuri-life2/cabinet/f21/b00c0ns0io.jpg,official_title_release_month,b4ed374a0788fdc2c9f1664c690111ddd2ed4b5dbfa8ea2e15c49977ae6032c8,350,233,
HG 1/144 BARZAM,downloaded,HG 1_144 BARZAM__2cbaadca9f.jpg,dalong,Barzam,https://www.dalong.net/reviews/hg/h204/h204_p_e.htm,https://www.dalong.net/reviews/hg/h204/p/h204.jpg,exact,a30ba6b5433dabb94ffa2df10bcbbc03f8f2913aaf623d7670f294ebf5094bf9,300,190,
MG 1/100 DELTA PLUS,downloaded,MG 1_100 DELTA PLUS__e38fa63375.jpg,dalong,Delta Plus,https://www.dalong.net/reviews/mg/m146/m146_p_e.htm,https://www.dalong.net/reviews/mg/m146/p/m146.jpg,exact,d34239425613dc211a4a910c64eab29b19020fa1b7e4f866fd106b548f618c38,238,300,
RG 1/144 RX-78-3 G-3 GUNDAM,downloaded,RG 1_144 RX-78-3 G-3 GUNDAM__b7d2733d66.webp,gunpla_wiki,RG RX-78-3 G-3 Gundam,https://gunpla.fandom.com/wiki/RG_RX-78-3_G-3_Gundam,https://static.wikia.nocookie.net/gunplabuilders/images/c/c7/RG-RX-78-3-Gundam-G-3-box.jpg/revision/latest?cb=20180606061704,exact,2fd03ab46d2873d522ed7cd2f66b822514a39745174cd1bbf38d4db9729a4306,900,554,
HG 1/144 BARZAM(RE-ZEON CAPTURED),not_found,,,,,,,,,,bandai_manual: BARZAM(RE-ZEON CAPTURED) | gunpla_hobby: BARZAM(RE-ZEON CAPTURED) | dalong: Barzam ReZeon Captured (A.O.Z Re-boot Ver.)
MG 1/100 DESTINY GUNDAM,downloaded,MG 1_100 DESTINY GUNDAM__e79c6a1ad4.jpg,gunpla_gallery,ZGMF-X42S Destiny Gundam,https://gunplagallery.com/kits/1260-mg-zgmf-x42s-destiny-gundam,https://s3.amazonaws.com/gunplagallery/catalog/1260_original_MG_Destiny_SP_01.jpg,source_model_code_cross_source,92f46c791b4f1249b6f4dfc3322fe6a34eb29cd44bc0bb882887b233e2d6f0dc,1024,1301,
RG 1/144 RX-93ff ν GUNDAM [CLEAR COLOR],downloaded,RG 1_144 RX-93ff ν GUNDAM [CLEAR COLOR]__bb9a202c06.jpg,gunpla_hobby,RX-93ff ν GUNDAM [CLEAR COLOR],https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-rx-93ff-ee6e6e,https://thumbnail.image.rakuten.co.jp/@0_mall/wattmann/cabinet/item20260724/9312802002092-1.jpg,official_title_release_month,c97e50cd6a4c850c7c4ba74b157d7ea888c125f12079899193785c1b5af958a6,1600,1600,
HG 1/144 BARZAM(TITANS),not_found,,,,,,,,,,bandai_manual: BARZAM(TITANS) | gunpla_hobby: BARZAM(TITANS) | bandai_manual: BARZAM
MG 1/100 DESTINY GUNDAM SPECIAL EDITION,downloaded,MG 1_100 DESTINY GUNDAM SPECIAL EDITION__219afa411b.jpg,bandai_manual,DESTINY GUNDAM SPECIAL EDITION,https://manual.bandai-hobby.net/menus/detail/553,https://bandai-hobby.net/images/157_2576_s_unhebg7f45vu4srdrxcr8xrw5mc7.jpg,official_exact,017700bdcc0e8bb9905155b0280e8b36344944c0dfa5c06c9adbffe340b69841,1200,1200,
RG 1/144 STRIKE FREEDOM GUNDAM[TITANIUM FINISH],downloaded,RG 1_144 STRIKE FREEDOM GUNDAM[TITANIUM FINISH]__6e4017aa02.webp,gunpla_wiki,RG ZGMF-X20A Strike Freedom Gundam (Titanium Finish),https://gunpla.fandom.com/wiki/RG_ZGMF-X20A_Strike_Freedom_Gundam_%28Titanium_Finish%29,https://static.wikia.nocookie.net/gunplabuilders/images/a/aa/RG-Strike-Freedom-Gundam-Titanium-Finish-box.jpg/revision/latest?cb=20240118044244,source_model_code_wiki_release,8a4e517bbb96d20603124687f3d0dfa11c8327fa0611c02657527cbae3892706,1500,917,
HG 1/144 BASE JABBER ( ZETA GUNDAM Ver.),not_found,,,,,,,,,,bandai_manual: BASE JABBER ( ZETA GUNDAM Ver.) | dalong: Base Jabber (Zeta Gundam Ver.) | bandai_manual: BASE JABBER (UNICORN Ver.)
MG 1/100 DESTINY IMPULSE GUNDAM R (REGENES),not_found,,,,,,,,,,bandai_manual: DESTINY IMPULSE GUNDAM R (REGENES) | gunpla_hobby: DESTINY IMPULSE GUNDAM R (REGENES) | dalong: Destiny Impulse Gundam R
RG 1/144 STRIKE ROUGE + HG I.W.S.P.,not_found,,,,,,,,,,bandai_manual: STRIKE ROUGE + HG I.W.S.P. | dalong: Strike Rouge + HG I.W.S.P. | gunpla_hobby: STRIKE ROUGE + HG I.W.S.P.
HG 1/144 BASE JABBER (UNICORN Ver.),downloaded,HG 1_144 BASE JABBER (UNICORN Ver.)__50b579caca.jpg,gunpla_gallery,Base Jabber (Unicorn Ver.),https://gunplagallery.com/kits/754-hg-base-jabber-unicorn-ver-,https://s3.amazonaws.com/gunplagallery/catalog/754_original_Base_Jabber_(Unicorn_Ver.).jpg,exact,c942d1a900dd293ade425fe0815ebfa1e61f859e60d961913e3f98b1df7a6a7e,1500,955,
MG 1/100 DUEL GUNDAM ASSAULTSHROUD,downloaded,MG 1_100 DUEL GUNDAM ASSAULTSHROUD__f51fe88c7b.jpg,dalong,Duel Gundam Assault Shroud,https://www.dalong.net/reviews/mg/m151/m151_p_e.htm,https://www.dalong.net/reviews/mg/m151/p/m151.jpg,exact,a8387041ba809f714c12c5a608ef0de24a53714960d0b2f804596bb6fe77521c,300,240,
RG 1/144 SWORD IMPULSE GUNDAM,downloaded,RG 1_144 SWORD IMPULSE GUNDAM__711eaf1d63.webp,gunpla_wiki,RG ZGMF-X56S/β Sword Impulse Gundam,https://gunpla.fandom.com/wiki/RG_ZGMF-X56S/%CE%B2_Sword_Impulse_Gundam,https://static.wikia.nocookie.net/gunplabuilders/images/e/e9/RG-Sword-Impulse-Gundam-box.jpg/revision/latest?cb=20201122145543,source_model_code_cross_source,a9eda5eb6d8dfdbf922710cf91256263990c6001069b6d61dd20b5ea9a030a25,800,493,
HG 1/144 BASE JABBER TYPE 89,downloaded,HG 1_144 BASE JABBER TYPE 89__c553d9abb2.jpg,bandai_manual,BASE JABBER TYPE 89,https://manual.bandai-hobby.net/menus/detail/380,https://bandai-hobby.net/images/155_889_s_637hxapmhhok9rqe3bwy2kvkm057.jpg,official_exact,af570b79705274c2cf5a75898ec04e3a964196b4bed901cac4666c157a5a08d1,560,560,
MG 1/100 DWADGE,downloaded,MG 1_100 DWADGE__c42cc77ec2.jpg,gunpla_hangar,MS-09G Dwadge,https://gunplahangar.com/kits/mg-ms-09g-dwadge,https://gunplahangar.com/img/kits/mg-ms-09g-dwadge/box-art-800.jpg,source_model_code_hangar_exact,d6ac71801a43046b169bb799f5b98b96a22ebb6ef978f8b8d18e067c64e63e0c,700,889,
RG 1/144 SWORD IMPULSE GUNDAM SpecII,downloaded,RG 1_144 SWORD IMPULSE GUNDAM SpecII__b7a20c9e01.webp,gunpla_wiki,RG ZGMF-56E2/β Sword Impulse Gundam Spec II,https://gunpla.fandom.com/wiki/RG_ZGMF-56E2/%CE%B2_Sword_Impulse_Gundam_Spec_II,https://static.wikia.nocookie.net/gunplabuilders/images/c/c7/RG_Sword_Impulse_Spec_II_Box.jpg/revision/latest?cb=20250904010312,source_model_code_cross_source,d279794df894d92c974e560d6bce73933479efff0f9026ae199f3a690da7d56b,800,513,
HG 1/144 BAUND DOC (GATES CAPA CUSTOM),not_found,,,,,,,,,,bandai_manual: BAUND DOC (GATES CAPA CUSTOM) | gunpla_hobby: BAUND DOC (GATES CAPA CUSTOM) | dalong: Bound Doc (Gates Capa Custom)
MG 1/100 DWADGE CUSTOM,downloaded,MG 1_100 DWADGE CUSTOM__b5b3b78bfc.jpg,gunpla_hobby,DWADGE CUSTOM,https://gunpla-hobby.com/gunpla/mg-1-100-1-100-5e57d7,https://thumbnail.image.rakuten.co.jp/@0_mall/otakarasouko/cabinet/_1087/1240091404388_1.jpg,official_title_release_month,959619031eee7d20600be2085f99d1519670566debdb61a840d8ee1b53b37635,600,600,
RG 1/144 TALLGEESE EW,downloaded,RG 1_144 TALLGEESE EW__3cb1cc6727.jpg,dalong,Tallgeese EW,https://www.dalong.net/reviews/rg/rg28/rg28_p_e.htm,https://www.dalong.net/reviews/rg/rg28/p/rg28.jpg,exact,fa356aa9eeafd82d74aefa84261a0aab0ea575dc07c3fafdf5a6a78b1495c59d,1200,728,
HG 1/144 BAUND-DOC,downloaded,HG 1_144 BAUND-DOC__bff43a298d.jpg,dalong,Baund Doc,https://www.dalong.net/reviews/hg/h235/h235_p_e.htm,https://www.dalong.net/reviews/hg/h235/p/h235.jpg,exact,1f308dce22052a041e5777ab3b9fb40dd372e9784e47c397e79feec86f1c12da,1200,945,
MG 1/100 ECLIPSE GUNDAM,downloaded,MG 1_100 ECLIPSE GUNDAM__33afe3cfe6.jpg,dalong,Eclipse Gundam,https://www.dalong.net/reviews/mg/m217/m217_p_e.htm,https://www.dalong.net/reviews/mg/m217/p/m217.jpg,exact,fb4ca71836829c1d9206df96086f7adf95e03f43306f96c26e4a934e9ebfe6dd,1200,944,
RG 1/144 TALLGEESE EW [TITANIUM FINISH],not_found,,,,,,,,,,bandai_manual: TALLGEESE EW [TITANIUM FINISH] | dalong: Tallgeese EW [Titanium Finish] | gunpla_hobby: TALLGEESE EW [TITANIUM FINISH]
HG 1/144 BEARGGUY F [Family],downloaded,HG 1_144 BEARGGUY F [Family]__d76262ad47.jpg,dalong,Beargguy F [Family],https://www.dalong.net/reviews/bf/bf22/bf22_p_e.htm,https://www.dalong.net/reviews/bf/bf22/p/bf22.jpg,exact,c8b66e11a7be2325760af9bf216d60411c06f2dd73ae9f484ce726b3a46460ad,300,184,
MG 1/100 ECLIPSE GUNDAM REACTOR 2,downloaded,MG 1_100 ECLIPSE GUNDAM REACTOR 2__6cdd845d10.webp,gunpla_wiki,MG MVF-X08R2 Eclipse Gundam Reactor 2,https://gunpla.fandom.com/wiki/MG_MVF-X08R2_Eclipse_Gundam_Reactor_2,https://static.wikia.nocookie.net/gunplabuilders/images/e/eb/MG-Eclipse-Gundam-Reactor-2-box.jpg/revision/latest?cb=20240617153715,source_model_code_wiki_release,45a88f7b1669828be7524ab988aa192e31847a10f0881e0da724384ae6552dbc,1472,1182,
RG 1/144 TALLGEESE II,not_found,,,,,,,,,,bandai_manual: TALLGEESE II | dalong: Tallgeese II | gunpla_hobby: TALLGEESE II
HG 1/144 BEARGGUY III,downloaded,HG 1_144 BEARGGUY III__27da32c0ba.jpg,gunpla_gallery,KUMA-03 Beargguy III,https://gunplagallery.com/kits/73-hg-kuma-03-beargguy-iii,https://s3.amazonaws.com/gunplagallery/catalog/73_original_Beargguy_III_Box.jpg,source_model_code_cross_source,74dfb86c7bb47cf2c11084f200bbbb4239a0a7228fd571827fea808dce3c6b26,1023,627,
MG 1/100 ECLIPSE GUNDAM+RAIJIN STRIKER,downloaded,MG 1_100 ECLIPSE GUNDAM+RAIJIN STRIKER__62b984715d.jpg,gunpla_hobby,ECLIPSE GUNDAM+RAIJIN STRIKER,https://gunpla-hobby.com/gunpla/mg-1-100-1-100-0b0238,https://thumbnail.image.rakuten.co.jp/@0_mall/wattmann/cabinet/item20260704/9312803001230-1.jpg,official_title_release_month,a9cfb5c14f5b15cb7b0833eb7e1d03ef8fc76ac1aa99120815be6f3d6a199610,1600,1600,
RG 1/144 TALLGEESE III [TITANIUM FINISH],not_found,,,,,,,,,,bandai_manual: TALLGEESE III [TITANIUM FINISH] | dalong: Tallgeese III [Titanium Finish] | gunpla_hobby: TALLGEESE III [TITANIUM FINISH]
